,gf,ga,xg,xga,poss,attendance,notes,sh,sot,dist,fk,pk,pkatt,season,venue_code,opp_code,hour,day_code,target,goal_diff,gf_rolling,ga_rolling,sh_rolling,sot_rolling,dist_rolling,fk_rolling,pk_rolling,pkatt_rolling
119,4.0,0.0,1.7,0.8,59.0,28142.0,,12.0,5.0,15.8,0.0,0,0,2023,0,7,21,5,1,4,1.3333333333333333,0.3333333333333333,13.0,4.333333333333333,17.866666666666664,0.6666666666666666,0.0,0.3333333333333333
120,0.0,0.0,1.3,0.6,59.0,78425.0,,18.0,3.0,14.7,0.0,0,0,2023,1,10,21,0,0,0,2.3333333333333335,0.3333333333333333,13.0,4.666666666666667,16.4,0.0,0.0,0.0
121,0.0,0.0,1.5,0.5,65.0,14854.0,,15.0,3.0,18.3,2.0,0,0,2023,0,9,16,6,0,0,2.0,0.3333333333333333,15.666666666666666,5.0,15.566666666666668,0.0,0.0,0.0
122,1.0,0.0,1.8,1.3,62.0,80965.0,,13.0,4.0,17.1,0.0,0,0,2023,1,2,16,6,1,1,1.3333333333333333,0.0,15.0,3.6666666666666665,16.266666666666666,0.6666666666666666,0.0,0.0
123,1.0,2.0,0.9,0.7,60.0,13657.0,,10.0,5.0,18.7,0.0,0,0,2023,0,13,22,2,0,-1,0.3333333333333333,0.0,15.333333333333334,3.3333333333333335,16.700000000000003,0.6666666666666666,0.0,0.0
124,4.0,0.0,3.0,0.2,67.0,88530.0,,15.0,6.0,16.9,2.0,0,0,2023,1,4,21,5,1,4,0.6666666666666666,0.6666666666666666,12.666666666666666,4.0,18.033333333333335,0.6666666666666666,0.0,0.0
125,1.0,0.0,2.8,0.4,76.0,76061.0,,21.0,4.0,16.9,1.0,0,0,2023,1,12,19,1,1,1,2.0,0.6666666666666666,12.666666666666666,5.0,17.566666666666666,0.6666666666666666,0.0,0.0
126,4.0,2.0,3.1,2.7,69.0,27360.0,,15.0,5.0,15.3,0.0,0,0,2023,0,8,21,6,1,2,2.0,0.6666666666666666,15.333333333333334,5.0,17.499999999999996,1.0,0.0,0.0
127,1.0,2.0,1.5,2.0,67.0,88049.0,,13.0,4.0,17.8,1.0,0,0,2023,1,15,21,5,0,-1,3.0,0.6666666666666666,17.0,5.0,16.366666666666664,1.0,0.0,0.0
128,0.0,3.0,0.3,0.7,42.0,14510.0,,7.0,0.0,19.0,0.0,0,0,2023,0,5,21,4,0,-3,0.0,2.3333333333333335,8.333333333333334,2.0,22.266666666666666,0.3333333333333333,0.0,0.0
129,0.0,4.0,0.4,3.4,30.0,19530.0,,6.0,0.0,21.2,1.0,0,0,2023,1,3,18,5,0,-4,0.0,3.0,8.333333333333334,1.6666666666666667,22.0,0.3333333333333333,0.0,0.0
130,1.0,0.0,0.3,1.5,43.0,20295.0,,7.0,1.0,23.2,1.0,0,0,2023,0,18,21,4,1,1,0.0,3.6666666666666665,7.333333333333333,1.0,22.599999999999998,0.3333333333333333,0.0,0.0
131,0.0,0.0,0.7,1.6,40.0,15516.0,,10.0,2.0,18.2,0.0,0,0,2023,1,19,14,5,0,0,0.3333333333333333,2.3333333333333335,6.666666666666667,0.3333333333333333,21.133333333333336,0.6666666666666666,0.0,0.0
132,2.0,2.0,1.3,1.3,54.0,16572.0,,8.0,3.0,13.1,1.0,0,0,2023,1,8,16,6,0,0,0.3333333333333333,1.3333333333333333,7.666666666666667,1.0,20.866666666666667,0.6666666666666666,0.0,0.0
133,1.0,1.0,1.1,2.3,35.0,9927.0,,9.0,2.0,15.7,0.0,0,0,2023,0,10,14,5,0,0,1.0,0.6666666666666666,8.333333333333334,2.0,18.166666666666668,0.6666666666666666,0.0,0.0
134,0.0,0.0,0.9,0.9,41.0,18505.0,,13.0,3.0,19.2,0.0,0,0,2023,1,4,19,2,0,0,1.0,1.0,9.0,2.3333333333333335,15.666666666666666,0.3333333333333333,0.0,0.0
135,1.0,5.0,0.2,3.7,38.0,12975.0,,3.0,0.0,16.3,0.0,0,0,2023,0,13,14,5,0,-4,1.0,1.0,10.0,2.6666666666666665,16.0,0.3333333333333333,0.0,0.0
136,3.0,2.0,1.1,1.3,41.0,18183.0,,10.0,7.0,14.7,0.0,0,0,2023,1,2,16,5,1,1,0.6666666666666666,2.0,8.333333333333334,1.6666666666666667,17.066666666666666,0.0,0.0,0.0
137,0.0,0.0,1.4,0.6,47.0,10554.0,,15.0,4.0,18.6,1.0,0,0,2023,0,9,14,5,0,0,1.3333333333333333,2.3333333333333335,8.666666666666666,3.3333333333333335,16.733333333333334,0.0,0.0,0.0
138,1.0,2.0,0.9,2.0,34.0,53190.0,,10.0,5.0,20.1,0.0,0,0,2023,0,14,21,3,0,-1,1.3333333333333333,2.3333333333333335,9.333333333333334,3.6666666666666665,16.53333333333333,0.3333333333333333,0.0,0.0
139,1.0,1.0,1.3,2.3,49.0,17345.0,,12.0,6.0,15.4,0.0,0,0,2023,1,0,19,4,0,0,1.3333333333333333,1.3333333333333333,11.666666666666666,5.333333333333333,17.8,0.3333333333333333,0.0,0.0
140,1.0,0.0,0.4,0.4,27.0,39003.0,,6.0,2.0,15.5,0.0,0,0,2023,0,17,21,4,1,1,0.6666666666666666,1.0,12.333333333333334,5.0,18.033333333333335,0.3333333333333333,0.0,0.0
141,1.0,1.0,1.6,0.6,50.0,17389.0,,16.0,3.0,18.6,1.0,0,0,2023,1,7,21,0,0,0,1.0,1.0,9.333333333333334,4.333333333333333,17.0,0.0,0.0,0.0
142,0.0,1.0,0.1,1.7,25.0,37400.0,,4.0,1.0,31.1,0.0,0,0,2023,0,16,21,5,0,-1,1.0,0.6666666666666666,11.333333333333334,3.6666666666666665,16.5,0.3333333333333333,0.0,0.0
143,2.0,0.0,1.9,0.4,43.0,16117.0,,10.0,3.0,19.5,0.0,1,1,2023,1,11,14,5,1,2,0.6666666666666666,0.6666666666666666,8.666666666666666,2.0,21.733333333333334,0.3333333333333333,0.0,0.0
144,1.0,4.0,1.6,1.7,58.0,42916.0,,15.0,3.0,17.8,1.0,0,0,2023,0,1,21,4,0,-3,1.0,0.6666666666666666,10.0,2.3333333333333335,23.066666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333
145,2.0,0.0,0.7,0.2,43.0,14873.0,,12.0,3.0,18.7,0.0,0,0,2023,1,10,21,4,1,2,1.0,1.6666666666666667,9.666666666666666,2.3333333333333335,22.8,0.3333333333333333,0.3333333333333333,0.3333333333333333
146,0.0,2.0,1.0,2.2,36.0,72010.0,,14.0,4.0,15.9,0.0,0,0,2023,0,3,21,6,0,-2,1.6666666666666667,1.3333333333333333,12.333333333333334,3.0,18.666666666666668,0.3333333333333333,0.3333333333333333,0.3333333333333333
147,1.0,0.0,0.8,0.6,42.0,16703.0,,5.0,3.0,14.6,0.0,0,0,2023,1,13,16,5,1,1,1.0,2.0,13.666666666666666,3.3333333333333335,17.466666666666665,0.3333333333333333,0.0,0.0
148,0.0,0.0,0.6,1.2,29.0,28733.0,,6.0,2.0,24.3,0.0,0,0,2023,0,15,21,4,0,0,1.0,0.6666666666666666,10.333333333333334,3.3333333333333335,16.4,0.0,0.0,0.0
149,2.0,2.0,1.7,2.7,51.0,18414.0,,10.0,3.0,31.7,1.0,1,1,2023,1,9,21,4,0,0,0.3333333333333333,0.6666666666666666,8.333333333333334,3.0,18.266666666666666,0.0,0.0,0.0
150,1.0,1.0,1.4,2.4,34.0,12183.0,,10.0,4.0,18.6,0.0,0,0,2023,0,0,14,5,0,0,1.0,0.6666666666666666,7.0,2.6666666666666665,23.53333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333
151,0.0,2.0,1.1,1.1,51.0,19181.0,,14.0,3.0,17.1,1.0,0,0,2023,1,16,18,5,0,-2,1.0,1.0,8.666666666666666,3.0,24.866666666666664,0.3333333333333333,0.3333333333333333,0.3333333333333333
152,2.0,0.0,2.9,1.2,53.0,51555.0,,14.0,3.0,16.4,1.0,1,1,2023,0,4,16,6,1,2,1.0,1.6666666666666667,11.333333333333334,3.3333333333333335,22.46666666666667,0.6666666666666666,0.3333333333333333,0.3333333333333333
153,0.0,2.0,0.7,3.5,31.0,19833.0,,12.0,3.0,17.1,0.0,0,0,2023,1,14,21,5,0,-2,1.0,1.0,12.666666666666666,3.3333333333333335,17.366666666666667,0.6666666666666666,0.3333333333333333,0.3333333333333333
154,0.0,0.0,1.4,1.3,44.0,28512.0,,11.0,2.0,15.0,0.0,0,0,2023,0,8,21,4,0,0,0.6666666666666666,1.3333333333333333,13.333333333333334,3.0,16.866666666666667,0.6666666666666666,0.3333333333333333,0.3333333333333333
155,0.0,1.0,1.4,1.0,56.0,18008.0,,20.0,4.0,14.5,0.0,0,0,2023,1,12,19,1,0,-1,0.6666666666666666,0.6666666666666666,12.333333333333334,2.6666666666666665,16.166666666666668,0.3333333333333333,0.3333333333333333,0.3333333333333333
156,2.0,1.0,1.8,1.3,39.0,18650.0,,8.0,3.0,13.0,0.0,0,0,2023,1,17,14,6,1,1,0.0,1.0,14.333333333333334,3.0,15.533333333333333,0.0,0.0,0.0
157,1.0,5.0,0.0,3.0,39.0,42023.0,,2.0,1.0,29.8,0.0,0,0,2023,0,2,22,2,0,-4,0.6666666666666666,0.6666666666666666,13.0,3.0,14.166666666666666,0.0,0.0,0.0
158,0.0,1.0,0.7,1.2,57.0,15377.0,,14.0,3.0,16.3,1.0,0,0,2023,0,11,21,4,0,-1,1.0,2.3333333333333335,10.0,2.6666666666666665,19.099999999999998,0.0,0.0,0.0
159,2.0,0.0,2.2,0.7,47.0,18938.0,,9.0,3.0,24.2,0.0,1,2,2023,1,18,21,4,1,2,1.0,2.3333333333333335,8.0,2.3333333333333335,19.7,0.3333333333333333,0.0,0.0
160,3.0,0.0,0.7,0.3,58.0,14510.0,,9.0,5.0,21.2,0.0,0,0,2023,1,6,21,4,1,3,1.3333333333333333,2.0,11.0,3.3333333333333335,19.566666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333
161,1.0,4.0,1.7,0.7,54.0,52247.0,,14.0,3.0,17.3,0.0,0,0,2023,0,2,21,5,0,-3,1.6666666666666667,1.3333333333333333,11.333333333333334,4.0,19.86666666666667,0.3333333333333333,0.3333333333333333,0.3333333333333333
162,0.0,3.0,0.5,1.7,35.0,40965.0,,6.0,2.0,13.0,1.0,0,0,2023,0,17,18,5,0,-3,1.6666666666666667,1.3333333333333333,11.333333333333334,4.666666666666667,18.533333333333335,0.0,0.0,0.0
163,1.0,0.0,0.9,0.9,46.0,14344.0,,11.0,4.0,22.8,1.0,0,0,2023,1,4,16,6,1,1,1.3333333333333333,2.3333333333333335,9.666666666666666,3.3333333333333335,17.166666666666668,0.3333333333333333,0.0,0.0
164,0.0,1.0,1.5,2.0,43.0,81525.0,,14.0,3.0,16.0,1.0,0,0,2023,0,3,21,6,0,-1,0.6666666666666666,2.3333333333333335,10.333333333333334,3.0,17.7,0.6666666666666666,0.0,0.0
165,1.0,2.0,0.5,0.8,53.0,13101.0,,10.0,3.0,22.5,0.0,0,0,2023,1,15,14,6,0,-1,0.3333333333333333,1.3333333333333333,10.333333333333334,3.0,17.266666666666666,1.0,0.0,0.0
166,1.0,4.0,2.6,1.5,62.0,16547.0,,21.0,4.0,19.0,1.0,0,1,2023,0,18,19,2,0,-3,0.6666666666666666,1.0,11.666666666666666,3.3333333333333335,20.433333333333334,0.6666666666666666,0.0,0.0
167,1.0,1.0,0.7,0.2,71.0,9774.0,,17.0,5.0,24.9,0.0,0,0,2023,1,9,21,0,0,0,0.6666666666666666,2.3333333333333335,15.0,3.3333333333333335,19.166666666666668,0.6666666666666666,0.0,0.3333333333333333
168,1.0,3.0,0.3,2.3,39.0,11080.0,,8.0,3.0,26.4,0.0,0,0,2023,0,0,14,5,0,-2,1.0,2.3333333333333335,16.0,4.0,22.133333333333336,0.3333333333333333,0.0,0.3333333333333333
169,1.0,2.0,0.7,0.4,61.0,14209.0,,13.0,5.0,19.8,1.0,0,0,2023,1,12,18,5,0,-1,1.0,2.6666666666666665,15.333333333333334,4.0,23.433333333333334,0.3333333333333333,0.0,0.3333333333333333
170,0.0,0.0,0.9,0.4,41.0,12419.0,,11.0,3.0,17.4,0.0,0,0,2023,0,13,19,3,0,0,1.0,2.0,12.666666666666666,4.333333333333333,23.7,0.3333333333333333,0.0,0.0
171,1.0,1.0,2.0,0.7,44.0,13653.0,,17.0,5.0,17.4,0.0,0,0,2023,1,16,19,4,0,0,0.6666666666666666,1.6666666666666667,10.666666666666666,3.6666666666666665,21.2,0.3333333333333333,0.0,0.0
172,1.0,0.0,2.0,1.0,43.0,20121.0,,14.0,7.0,15.7,0.0,0,0,2023,0,7,18,4,1,1,0.6666666666666666,1.0,13.666666666666666,4.333333333333333,18.2,0.3333333333333333,0.0,0.0
173,1.0,1.0,2.1,0.1,51.0,13931.0,,21.0,8.0,17.7,0.0,0,0,2023,1,19,21,4,0,0,0.6666666666666666,0.3333333333333333,14.0,5.0,16.833333333333332,0.0,0.0,0.0
174,0.0,1.0,0.5,0.5,58.0,12253.0,,10.0,3.0,24.8,1.0,0,0,2023,0,11,21,4,0,-1,1.0,0.6666666666666666,17.333333333333332,6.666666666666667,16.933333333333334,0.0,0.0,0.0
175,1.0,0.0,0.7,0.4,49.0,14754.0,,9.0,3.0,20.7,1.0,0,0,2023,1,1,18,6,1,1,0.6666666666666666,0.6666666666666666,15.0,6.0,19.400000000000002,0.3333333333333333,0.0,0.0
176,4.0,3.0,1.9,3.4,45.0,46595.0,,9.0,6.0,14.9,1.0,0,0,2023,0,4,21,5,1,1,0.6666666666666666,0.6666666666666666,13.333333333333334,4.666666666666667,21.066666666666666,0.6666666666666666,0.0,0.0
177,0.0,1.0,1.1,1.0,47.0,15842.0,,14.0,3.0,20.9,1.0,0,0,2023,1,2,16,6,0,-1,1.6666666666666667,1.3333333333333333,9.333333333333334,4.0,20.133333333333333,1.0,0.0,0.0
178,1.0,1.0,1.4,1.4,46.0,29312.0,,18.0,4.0,16.6,1.0,0,0,2023,0,15,14,5,0,0,1.6666666666666667,1.3333333333333333,10.666666666666666,4.0,18.833333333333332,1.0,0.0,0.0
179,3.0,0.0,1.8,0.5,52.0,14755.0,,18.0,4.0,18.2,0.0,0,0,2023,1,18,16,6,1,3,1.6666666666666667,1.6666666666666667,13.666666666666666,4.333333333333333,17.466666666666665,1.0,0.0,0.0
180,0.0,0.0,1.1,0.8,36.0,17684.0,,6.0,0.0,21.5,0.0,0,0,2023,0,12,21,0,0,0,1.3333333333333333,0.6666666666666666,16.666666666666668,3.6666666666666665,18.566666666666666,0.6666666666666666,0.0,0.0
181,3.0,0.0,2.4,1.1,43.0,14451.0,,15.0,6.0,18.8,0.0,0,0,2023,1,13,18,5,1,3,1.3333333333333333,0.3333333333333333,14.0,2.6666666666666665,18.766666666666666,0.3333333333333333,0.0,0.0
182,3.0,1.0,1.6,1.2,43.0,26231.0,,7.0,3.0,12.9,0.0,1,1,2023,0,8,18,5,1,2,2.0,0.0,13.0,3.3333333333333335,19.5,0.0,0.0,0.0
183,2.0,2.0,2.0,1.0,57.0,14011.0,,21.0,5.0,17.3,0.0,0,0,2023,1,0,14,6,0,0,2.0,0.3333333333333333,9.333333333333334,3.0,17.73333333333333,0.0,0.3333333333333333,0.3333333333333333
184,2.0,2.0,0.6,0.4,69.0,30778.0,,9.0,4.0,21.2,0.0,0,0,2023,0,16,21,4,0,0,2.6666666666666665,1.0,14.333333333333334,4.666666666666667,16.333333333333332,0.0,0.3333333333333333,0.3333333333333333
185,0.0,1.0,0.8,1.0,72.0,13557.0,,12.0,3.0,18.4,0.0,0,0,2023,1,11,21,0,0,-1,2.3333333333333335,1.6666666666666667,12.333333333333334,4.0,17.133333333333336,0.0,0.3333333333333333,0.3333333333333333
186,0.0,2.0,0.9,1.5,34.0,60386.0,,12.0,2.0,18.6,0.0,0,0,2023,0,14,21,5,0,-2,1.3333333333333333,1.6666666666666667,14.0,4.0,18.96666666666667,0.0,0.0,0.0
187,1.0,0.0,1.3,1.1,49.0,11649.0,,15.0,9.0,17.8,2.0,0,0,2023,1,7,22,2,1,1,0.6666666666666666,1.6666666666666667,11.0,3.0,19.400000000000002,0.0,0.0,0.0
188,1.0,3.0,0.9,2.4,49.0,16123.0,,14.0,5.0,17.4,1.0,0,0,2023,0,19,16,6,0,-2,0.3333333333333333,1.0,13.0,4.666666666666667,18.266666666666666,0.6666666666666666,0.0,0.0
189,0.0,1.0,0.3,2.7,65.0,11022.0,,7.0,1.0,19.1,0.0,0,0,2023,0,9,22,2,0,-1,0.6666666666666666,1.6666666666666667,13.666666666666666,5.333333333333333,17.933333333333334,1.0,0.0,0.0
190,1.0,2.0,0.7,1.2,64.0,14517.0,,10.0,6.0,16.3,2.0,0,0,2023,1,17,14,6,0,-1,0.6666666666666666,1.3333333333333333,12.0,5.0,18.1,1.0,0.0,0.0
191,1.0,2.0,0.5,1.0,51.0,40759.0,,8.0,3.0,22.6,0.0,0,0,2023,0,1,16,5,0,-1,0.6666666666666666,2.0,10.333333333333334,4.0,17.599999999999998,1.0,0.0,0.0
192,0.0,4.0,0.6,3.4,47.0,13915.0,,7.0,0.0,19.3,0.0,0,0,2023,0,19,18,6,0,-4,0.3333333333333333,1.6666666666666667,9.666666666666666,3.0,15.466666666666667,0.0,0.0,0.0
193,1.0,4.0,0.9,2.7,47.0,24176.0,,9.0,2.0,21.0,0.0,0,0,2023,1,1,16,6,0,-3,0.3333333333333333,2.0,10.666666666666666,2.6666666666666665,18.5,0.0,0.0,0.0
194,0.0,3.0,0.0,3.9,24.0,85073.0,,1.0,1.0,16.3,0.0,0,0,2023,0,3,16,5,0,-3,0.3333333333333333,3.0,9.333333333333334,2.3333333333333335,20.066666666666666,0.0,0.0,0.0
195,1.0,2.0,1.1,0.9,30.0,11662.0,,6.0,2.0,23.2,0.0,0,0,2023,0,13,21,0,0,-1,0.3333333333333333,3.6666666666666665,5.666666666666667,1.0,18.866666666666667,0.0,0.0,0.0
196,1.0,1.0,0.5,2.3,42.0,12000.0,,7.0,2.0,18.2,1.0,0,0,2023,1,11,21,0,0,0,0.6666666666666666,3.0,5.333333333333333,1.6666666666666667,20.166666666666668,0.0,0.0,0.0
197,2.0,2.0,1.7,2.7,40.0,41805.0,,7.0,5.0,12.0,0.0,1,1,2023,0,17,16,5,0,0,0.6666666666666666,2.0,4.666666666666667,1.6666666666666667,19.23333333333333,0.3333333333333333,0.0,0.0
198,0.0,3.0,0.8,1.5,38.0,30236.0,,10.0,3.0,15.4,0.0,0,0,2023,1,14,21,2,0,-3,1.3333333333333333,1.6666666666666667,6.666666666666667,3.0,17.8,0.3333333333333333,0.3333333333333333,0.3333333333333333
199,2.0,2.0,0.5,2.2,59.0,17560.0,,9.0,4.0,17.5,0.0,0,0,2023,0,8,14,6,0,0,1.0,2.0,8.0,3.3333333333333335,15.200000000000001,0.3333333333333333,0.3333333333333333,0.3333333333333333
200,0.0,1.0,1.3,0.4,59.0,19588.0,,11.0,4.0,19.3,0.0,0,1,2023,1,9,21,0,0,-1,1.3333333333333333,2.3333333333333335,8.666666666666666,4.0,14.966666666666669,0.0,0.3333333333333333,0.3333333333333333
201,1.0,2.0,0.2,1.9,49.0,20176.0,,4.0,2.0,18.9,1.0,0,0,2023,0,18,16,5,0,-1,0.6666666666666666,2.0,10.0,3.6666666666666665,17.400000000000002,0.0,0.0,0.3333333333333333
202,1.0,2.0,0.6,2.3,45.0,17339.0,,11.0,2.0,17.2,0.0,0,0,2023,1,10,19,1,0,-1,1.0,1.6666666666666667,8.0,3.3333333333333335,18.566666666666666,0.3333333333333333,0.0,0.3333333333333333
203,0.0,2.0,0.4,1.7,38.0,48119.0,,5.0,1.0,19.9,0.0,0,0,2023,0,2,21,3,0,-2,0.6666666666666666,1.6666666666666667,8.666666666666666,2.6666666666666665,18.46666666666667,0.3333333333333333,0.0,0.3333333333333333
204,0.0,1.0,1.0,2.0,57.0,20121.0,,13.0,5.0,18.1,1.0,0,0,2023,1,5,18,4,0,-1,0.6666666666666666,2.0,6.666666666666667,1.6666666666666667,18.666666666666668,0.3333333333333333,0.0,0.0
205,1.0,1.0,0.6,1.6,50.0,17389.0,,12.0,5.0,20.1,1.0,0,0,2023,0,6,21,0,0,0,0.3333333333333333,1.6666666666666667,9.666666666666666,2.6666666666666665,18.400000000000002,0.3333333333333333,0.0,0.0
206,1.0,1.0,1.2,0.5,44.0,17589.0,,13.0,4.0,14.8,0.0,0,0,2023,1,12,16,6,0,0,0.3333333333333333,1.3333333333333333,10.0,3.6666666666666665,19.36666666666667,0.6666666666666666,0.0,0.0
207,0.0,3.0,0.4,3.2,20.0,35567.0,,6.0,1.0,18.4,1.0,0,0,2023,0,16,18,5,0,-3,0.6666666666666666,1.0,12.666666666666666,4.666666666666667,17.666666666666668,0.6666666666666666,0.0,0.0
208,3.0,1.0,3.0,1.4,28.0,18421.0,,16.0,5.0,18.4,1.0,2,2,2023,1,19,16,5,1,2,0.6666666666666666,1.6666666666666667,10.333333333333334,3.3333333333333335,17.76666666666667,0.6666666666666666,0.0,0.0
209,0.0,4.0,0.6,4.1,28.0,44319.0,,7.0,0.0,16.6,0.0,0,0,2023,0,14,21,2,0,-4,1.3333333333333333,1.6666666666666667,11.666666666666666,3.3333333333333335,17.2,0.6666666666666666,0.6666666666666666,0.6666666666666666
210,0.0,1.0,1.8,1.3,46.0,18963.0,,19.0,5.0,15.1,0.0,0,0,2023,1,8,14,6,0,-1,1.0,2.6666666666666665,9.666666666666666,2.0,17.8,0.6666666666666666,0.6666666666666666,0.6666666666666666
211,2.0,3.0,1.0,4.1,35.0,20643.0,,3.0,1.0,23.8,0.0,1,1,2023,1,4,21,4,0,-1,1.0,2.0,14.0,3.3333333333333335,16.7,0.3333333333333333,0.6666666666666666,0.6666666666666666
212,1.0,0.0,0.9,0.9,44.0,14065.0,,15.0,6.0,17.0,1.0,0,0,2023,0,11,18,5,1,1,0.6666666666666666,2.6666666666666665,9.666666666666666,2.0,18.5,0.0,0.3333333333333333,0.3333333333333333
213,1.0,1.0,2.0,0.2,56.0,18972.0,,24.0,10.0,16.3,1.0,0,0,2023,1,18,16,5,0,0,1.0,1.3333333333333333,12.333333333333334,4.0,18.633333333333336,0.3333333333333333,0.3333333333333333,0.3333333333333333
214,0.0,2.0,0.1,2.0,40.0,28496.0,,4.0,3.0,26.6,0.0,0,0,2023,0,15,16,6,0,-2,1.3333333333333333,1.3333333333333333,14.0,5.666666666666667,19.033333333333335,0.6666666666666666,0.3333333333333333,0.3333333333333333
215,0.0,4.0,0.8,1.7,41.0,28142.0,,15.0,2.0,16.7,0.0,0,0,2023,1,3,21,5,0,-4,0.6666666666666666,1.0,14.333333333333334,6.333333333333333,19.96666666666667,0.6666666666666666,0.0,0.0
216,1.0,2.0,0.7,1.2,39.0,16925.0,,7.0,1.0,15.5,0.0,0,0,2023,0,12,14,5,0,-1,0.3333333333333333,2.3333333333333335,14.333333333333334,5.0,19.86666666666667,0.3333333333333333,0.0,0.0
217,0.0,2.0,0.7,1.3,51.0,11114.0,,13.0,5.0,22.0,0.0,0,0,2023,0,10,14,6,0,-2,0.3333333333333333,2.6666666666666665,8.666666666666666,2.0,19.600000000000005,0.0,0.0,0.0
218,0.0,2.0,0.6,1.0,65.0,22129.0,,7.0,1.0,13.4,0.0,0,0,2023,1,17,14,6,0,-2,0.3333333333333333,2.6666666666666665,11.666666666666666,2.6666666666666665,18.066666666666666,0.0,0.0,0.0
219,0.0,1.0,1.1,1.3,51.0,11649.0,,12.0,1.0,16.7,1.0,0,0,2023,0,5,22,2,0,-1,0.3333333333333333,2.0,9.0,2.3333333333333335,16.96666666666667,0.0,0.0,0.0
220,4.0,0.0,2.8,0.8,50.0,11259.0,,18.0,9.0,15.2,1.0,0,0,2023,1,13,16,5,1,4,0.0,1.6666666666666667,10.666666666666666,2.3333333333333335,17.366666666666667,0.3333333333333333,0.0,0.0
221,1.0,2.0,1.0,1.7,54.0,13352.0,,14.0,1.0,14.0,0.0,0,0,2023,0,0,19,1,0,-1,1.3333333333333333,1.0,12.333333333333334,3.6666666666666665,15.1,0.6666666666666666,0.0,0.0
222,1.0,0.0,1.4,1.5,49.0,22174.0,,15.0,4.0,13.4,0.0,0,0,2023,1,2,16,6,1,1,1.6666666666666667,1.0,14.666666666666666,3.6666666666666665,15.300000000000002,0.6666666666666666,0.0,0.0
223,1.0,1.0,1.1,1.5,61.0,13927.0,,13.0,4.0,12.8,0.0,0,0,2023,0,9,18,5,0,0,2.0,0.6666666666666666,15.666666666666666,4.666666666666667,14.200000000000001,0.3333333333333333,0.0,0.0
224,1.0,0.0,0.6,1.2,34.0,41574.0,,9.0,2.0,18.0,0.0,0,0,2023,0,1,16,6,1,1,1.0,2.3333333333333335,12.333333333333334,2.0,21.599999999999998,1.3333333333333333,0.3333333333333333,0.3333333333333333
225,2.0,3.0,2.5,2.0,58.0,20135.0,,18.0,4.0,18.7,0.0,1,1,2023,1,16,16,5,0,-1,0.6666666666666666,1.6666666666666667,12.333333333333334,2.3333333333333335,17.46666666666667,0.6666666666666666,0.0,0.0
226,1.0,2.0,0.8,1.9,38.0,31511.0,,14.0,4.0,17.6,0.0,0,0,2023,0,15,18,6,0,-1,1.3333333333333333,2.0,14.0,3.3333333333333335,17.6,0.0,0.3333333333333333,0.3333333333333333
227,2.0,2.0,0.8,1.1,38.0,19766.0,,10.0,5.0,16.2,0.0,0,0,2023,1,17,14,6,0,0,1.3333333333333333,1.6666666666666667,13.666666666666666,3.3333333333333335,18.1,0.0,0.3333333333333333,0.3333333333333333
228,2.0,2.0,1.3,1.3,46.0,16572.0,,9.0,6.0,15.2,0.0,0,0,2023,0,6,16,6,0,0,1.6666666666666667,2.3333333333333335,14.0,4.333333333333333,17.5,0.0,0.3333333333333333,0.3333333333333333
229,1.0,0.0,1.3,0.7,49.0,17770.0,,15.0,3.0,17.6,1.0,0,0,2023,1,18,18,6,1,1,1.6666666666666667,2.0,11.0,5.0,16.333333333333332,0.0,0.0,0.0
230,0.0,1.0,1.0,1.0,36.0,17832.0,,5.0,3.0,13.8,0.0,0,0,2023,0,12,20,3,0,-1,1.6666666666666667,1.3333333333333333,11.333333333333334,4.666666666666667,16.333333333333332,0.3333333333333333,0.0,0.0
231,2.0,2.0,2.2,0.5,41.0,17560.0,,13.0,5.0,20.0,1.0,0,0,2023,1,7,14,6,0,0,1.0,1.0,9.666666666666666,4.0,15.533333333333331,0.3333333333333333,0.0,0.0
232,1.0,1.0,0.3,1.4,48.0,13982.0,,7.0,2.0,24.4,1.0,0,0,2023,0,11,21,4,0,0,1.0,1.0,11.0,3.6666666666666665,17.133333333333336,0.6666666666666666,0.0,0.0
233,1.0,1.0,0.7,1.9,33.0,50007.0,,6.0,2.0,16.4,0.0,0,0,2023,0,2,14,6,0,0,1.0,1.3333333333333333,8.333333333333334,3.3333333333333335,19.400000000000002,0.6666666666666666,0.0,0.0
234,0.0,1.0,1.1,0.7,44.0,17400.0,,14.0,6.0,18.7,0.0,0,0,2023,1,19,20,2,0,-1,1.3333333333333333,1.3333333333333333,8.666666666666666,3.0,20.266666666666666,0.6666666666666666,0.0,0.0
235,1.0,1.0,0.9,2.2,23.0,88095.0,,3.0,0.0,23.3,0.0,1,1,2023,0,3,14,5,0,0,0.6666666666666666,1.0,9.0,3.3333333333333335,19.833333333333332,0.3333333333333333,0.0,0.0
236,2.0,2.0,1.5,1.2,44.0,21429.0,,12.0,6.0,16.9,0.0,0,0,2023,1,10,21,5,0,0,0.6666666666666666,1.0,7.666666666666667,2.6666666666666665,19.466666666666665,0.0,0.3333333333333333,0.3333333333333333
